TXN_ID,REQUEST_TYPE,TOKEN_ID,TOKEN_VALUE,AMOUNT,STATUS,TYPE,PURPOSE,CREATED_DATE,UPDATED_DATE
BANKREBAL6a1cdf3b97eb4ca89e7cae0ba7,ABAS-BANK-INPUT,ec2db4a43a8c0a1313cfc02d445c7f3fdc85b1b37e90dbcd82af3c47deaca363,200000,10000000,C,ABAS-BANK-MERGE,,27:12.5,
BANKREBAL6a1cdf3b97eb4ca89e7cae0ba7,ABAS-BANK-INPUT,53ba89b6ed057aa4f03f3764e73f6115baf8483dd8f5ebaa17bd32324be1e3f9,200000,10000000,C,ABAS-BANK-MERGE,,27:12.5,
BANKREBAL6a1cdf3b97eb4ca89e7cae0ba7,ABAS-BANK-INPUT,77881898adb84249e1792e27d981ef3156b62191927b1250618eb489d2048b11,200000,10000000,C,ABAS-BANK-MERGE,,27:12.5,
BANKREBALce3f6f5d7f00475f8cea77c48c,ABAS-BANK-INPUT,f0ed58ca3cdddcbe8186e799ff793f9e3bec1e0f94e51418e5ef99eafc0ad382,200000,10000000,C,ABAS-BANK-MERGE,,27:13.0,
BANKREBALce3f6f5d7f00475f8cea77c48c,ABAS-BANK-INPUT,3cfa00e6432eeab23542680b1ad9f1420a573e4cd8bb3cb154af40e969f1a4b6,200000,10000000,C,ABAS-BANK-MERGE,,27:13.0,
BANKREBALce3f6f5d7f00475f8cea77c48c,ABAS-BANK-INPUT,3064a5c3c6fd47b73a5877149d516b6a64eaaa0baea63988a5d6da6ab7be6ae5,200000,10000000,C,ABAS-BANK-MERGE,,27:13.0,
BANKREBALce3f6f5d7f00475f8cea77c48c,ABAS-BANK-INPUT,92f819f664110be2db16c48db4717d639e05651d678b66f12a6e7d47c428019f,200000,10000000,C,ABAS-BANK-MERGE,,27:13.0,
BANKREBALce3f6f5d7f00475f8cea77c48c,ABAS-BANK-INPUT,32a0042b66bcf1131ee65043cd247621716e5a436958953ab79078b3fdd49fb6,200000,10000000,C,ABAS-BANK-MERGE,,27:13.0,
BANKREBALce3f6f5d7f00475f8cea77c48c,ABAS-BANK-INPUT,671c1edb15abc1feb705b40695a36670cbbb6981c1cc204243c3597e2fd883f8,200000,10000000,C,ABAS-BANK-MERGE,,27:13.0,
BANKREBALce3f6f5d7f00475f8cea77c48c,ABAS-BANK-INPUT,a4da9d24788203e3cb3893919a949ab08a19cb2d571854f9e74d4334b1961b60,200000,10000000,C,ABAS-BANK-MERGE,,27:13.0,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-INPUT,9d630737e3657ba091aa8a35e9ed4e8c6c13e857541f21f5200f4d63c6dc73de,200000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-INPUT,3d1bfc7dcae16d2123823652c1c778929de858a4091fa9fd56234690b39d54e6,200000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-INPUT,6b2297ec52d2749e9ca17b636d44fe2a9c0fc56acc011cf0a4e515eb44e4692a,200000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-INPUT,cbc6e7bc74b9e4d52fa538e2828679b5c968afa45a98b75ccd2e0e36fe455464,200000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-INPUT,a9d5c30a4fcfea7d262e0e1301b0977770172d74d735885ada890c4b8c58155b,200000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-INPUT,590842d35e1ff0169d4bc2dade0d9ed006e23fddf07fd63935c0c5497d87b930,200000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBALe79d9ee213d94059ae0e449b02,ABAS-BANK-INPUT,6fc922de469e8cfa72838f26ffc8a34d0bbf28324dcdb807b1eb5e2a36e44670,200000,10000000,C,ABAS-BANK-MERGE,,27:13.5,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-INPUT,d7a51b59b09a7194344c3ea0bdeef95959311c09880f8906bcf8143715b49421,200000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-INPUT,7561f05be42785892a8a47b16caedb034d59d69b1aa8db325377e860be88ab2b,200000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-INPUT,4cf5cfcdcf0ea9631d7e55bbc8e78dfaaf9a53cb964b3d0c76bc4216becadc21,200000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-INPUT,b61a64239682321a4356a2685749b317ea313d82082b8fc6d9881eeb416ccf46,200000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-INPUT,61862ba54a6dca7df9d41935f5e5452f223374a524e9465a1edb8b50f5c01967,200000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-INPUT,66be0cfda307a1567655d9af0e66290a1452f6e688ffbd8af4b395d26712e5ef,200000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL965ec995556d450cb380b47e09,ABAS-BANK-INPUT,a21a8dd319e5806a273b7fffe3efaef41608a49d2c0f1e8db9ad12a76ddce0b9,200000,10000000,C,ABAS-BANK-MERGE,,27:14.0,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,d00acff96c76b9f03a55c8b89353bc071028c3d61bbee3caf47a8b48bb9123fa,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,c2d790b3d2a864074691af1971c080de31034a87f0e8b0fdc522afc2cabdd6b3,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,f897087760b036aa88f0ee7e8e7ae949f0285c7d7ae8ce24c91133162309d6ef,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,04e5a345589f8db53b9eeb0a02a7df0366973c491d82540fba4cd4f218adbfc7,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,d7eb15206fdb4a21a196008af01b780fcafbe27f63319426d1863d1d43ac7d3c,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,99cc3075223f2f0c50b7e785b6cf5e380ba0587ee516d60e63f2de4344f7f3fc,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0b3151323095401487d128f028,ABAS-BANK-INPUT,a6f39a354a043b0566ac4d4ecdf8a85f5978ce30363c1ac2feac2327a44a746b,200000,10000000,C,ABAS-BANK-MERGE,,27:14.4,
BANKREBAL0c71d5f1b6304904bc76b9a3b7,ABAS-BANK-OUTPUT,44477512e9003115e750168312454b31af19db4d7172f864533c8f58099c65d5,1000000,10000000,C,ABAS-BANK-MERGE,,27:14.7,
BANKREBAL0c71d5f1b6304904bc76b9a3b7,ABAS-BANK-OUTPUT,6cd3a21698d21f17a02bb718f8724b8b7b2300938b50dcc80627d7e6ac9028a4,1000000,10000000,C,ABAS-BANK-MERGE,,27:14.7,
BANKREBAL0c71d5f1b6304904bc76b9a3b7,ABAS-BANK-OUTPUT,638c1905e428a30660aa668e21813fc7743e21e2a2a07bb1fd6d6c9ed7f98ffa,1000000,10000000,C,ABAS-BANK-MERGE,,27:14.7,
BANKREBAL0c71d5f1b6304904bc76b9a3b7,ABAS-BANK-OUTPUT,473ad9645c6af4c80c10cf2d7ab91716ea9a21bbaf00c5c5ee2831e2f67e50fc,1000000,10000000,C,ABAS-BANK-MERGE,,27:14.7,
BANKREBALa001071a45844164a284779388,ABAS-BANK-INPUT,f0ef79a13fce74e1577a4dbf23f6885216e1857809ba032888f5869b1d3f57fe,200000,10000000,C,ABAS-BANK-MERGE,,27:14.9,
BANKREBALa001071a45844164a284779388,ABAS-BANK-INPUT,b4f9e99a229ac9b810d9f780a6dbbbe54fcc42f563b022abcc2cd2d8762b0f22,200000,10000000,C,ABAS-BANK-MERGE,,27:14.9,
BANKREBALa001071a45844164a284779388,ABAS-BANK-INPUT,37f42a971cdd9a3af53043fa4bb10192da08cff59002fe44eeb46efa520fbdf4,200000,10000000,C,ABAS-BANK-MERGE,,27:14.9,
BANKREBAL16147b124a284ec5b076b42e8a,ABAS-BANK-INPUT,afdb8f61a3b43e47e4b6721951a1c3e074a1637aadf3269c75f4cff6b52905bd,200000,10000000,C,ABAS-BANK-MERGE,,27:15.2,
BANKREBAL16147b124a284ec5b076b42e8a,ABAS-BANK-INPUT,b0d7e0037628ca2add84c2704b051887cc62093ba46ec91be31234fa5621c726,200000,10000000,C,ABAS-BANK-MERGE,,27:15.2,
BANKREBAL16147b124a284ec5b076b42e8a,ABAS-BANK-OUTPUT,5727b71554e6c201c3289ceeaa690a00b5bc5a42201204f15c6aeebe46f818f7,1000000,10000000,C,ABAS-BANK-MERGE,,27:15.2,
BANKREBAL16147b124a284ec5b076b42e8a,ABAS-BANK-OUTPUT,e26c2c556ee615e5dced20fde271976fccbcb50e214e0a3e7f8d167adbc94cf0,1000000,10000000,C,ABAS-BANK-MERGE,,27:15.2,
BANKREBAL16147b124a284ec5b076b42e8a,ABAS-BANK-OUTPUT,e0d11eb12eea374fb5f1b34d0faa4e2c2ae61e64ec8e8afdb564c6386c10b13f,1000000,10000000,C,ABAS-BANK-MERGE,,27:15.2,
BANKREBAL16147b124a284ec5b076b42e8a,ABAS-BANK-OUTPUT,ea034a0b982c34ecaa539a80dcf575919496e644f05a371efe53d7acb4849542,1000000,10000000,C,ABAS-BANK-MERGE,,27:15.2,
BANKREBAL16147b124a284ec5b076b42e8a,ABAS-BANK-OUTPUT,4b0c8a384a362e0edc294923bda9176cf56fbf8ea60362152089dffb30dee583,1000000,10000000,C,ABAS-BANK-MERGE,,27:15.2,
BANKREBAL9ff8cb812207494c882ba8800e,ABAS-BANK-INPUT,d2f2bf7e4131ca21f7737cabd67358b14868fc319aabbb965cf64acb970f01f7,200000,10000000,C,ABAS-BANK-MERGE,,27:15.7,
BANKREBAL9ff8cb812207494c882ba8800e,ABAS-BANK-INPUT,caf2344a7bba715dcc443fab0d9e15911a52af99418e5587f9bc9a6d2a1e53f8,200000,10000000,C,ABAS-BANK-MERGE,,27:15.7,
BANKREBAL9ff8cb812207494c882ba8800e,ABAS-BANK-INPUT,a04ed6289977e08833e0e29df5766169ca8a500664493d8bd88c4b46655c0f20,200000,10000000,C,ABAS-BANK-MERGE,,27:15.7,
BANKREBAL9ff8cb812207494c882ba8800e,ABAS-BANK-INPUT,a2b9e2f5354415737a3c8cb601ec27a15aed486312d049e467eb8aa99f966463,200000,10000000,C,ABAS-BANK-MERGE,,27:15.7,
BANKREBAL9ff8cb812207494c882ba8800e,ABAS-BANK-INPUT,1c436a19e4d6471b11de00bb67ede8ac709d3c33ba0a18c9f9452361d020c4a8,200000,10000000,C,ABAS-BANK-MERGE,,27:15.7,
BANKREBAL9ff8cb812207494c882ba8800e,ABAS-BANK-INPUT,6870a1de4298f2c9c819422a1dda1078ac89a72bba21a6d90aa3b4752a4e941c,200000,10000000,C,ABAS-BANK-MERGE,,27:15.7,
BANKREBAL9ff8cb812207494c882ba8800e,ABAS-BANK-INPUT,132e585cd8efce421d6c952d94e435dac84713325ce655aa0c7ea86e8c5a94e4,200000,10000000,C,ABAS-BANK-MERGE,,27:15.7,
BANKREBALb9c7d3f75d0f40df83ce3d018c,ABAS-BANK-INPUT,c0b73ea9ec7a65a52d6803f0b550fca28eea0a053d2791f8e97e52d2c631e38d,200000,10000000,C,ABAS-BANK-MERGE,,27:16.2,
BANKREBALb9c7d3f75d0f40df83ce3d018c,ABAS-BANK-INPUT,f83d0276b9827f807b17c382ba3406e7bea1c8c55bf2baffabb90dee07216da3,200000,10000000,C,ABAS-BANK-MERGE,,27:16.2,
BANKREBALb9c7d3f75d0f40df83ce3d018c,ABAS-BANK-INPUT,c9f3f43a04d204f955b8aa99cf9afd95fda2e1346df8506ff95d83e3406efa8e,200000,10000000,C,ABAS-BANK-MERGE,,27:16.2,
BANKREBALb9c7d3f75d0f40df83ce3d018c,ABAS-BANK-INPUT,f64623fb47bfe89aa855f1aef6cf2a94ee3d494e23a2efffda3d8b0f655b8b2b,200000,10000000,C,ABAS-BANK-MERGE,,27:16.2,
BANKREBALb9c7d3f75d0f40df83ce3d018c,ABAS-BANK-INPUT,900897dfde94134cd741bcd44c6ed31486f50ecd2a1b7d224453be333b660afe,200000,10000000,C,ABAS-BANK-MERGE,,27:16.2,
BANKREBALb9c7d3f75d0f40df83ce3d018c,ABAS-BANK-INPUT,6b5f91b17155331e9040698aeab87b3c71083e3b402cd50145ca20ec21720294,200000,10000000,C,ABAS-BANK-MERGE,,27:16.2,
BANKREBALb9c7d3f75d0f40df83ce3d018c,ABAS-BANK-INPUT,2d8de0c3d599f14a62c26d2258f2bea054976dd2bfd75bd31d4318a7b0603bbf,200000,10000000,C,ABAS-BANK-MERGE,,27:16.2,
BANKREBAL0015c7149264429aaacbe826d3,ABAS-BANK-INPUT,637009b963ac1af78156b72776f64cd73cf0e42885ff196227dfcd36ddbbc27d,200000,10000000,C,ABAS-BANK-MERGE,,27:16.6,
BANKREBAL0015c7149264429aaacbe826d3,ABAS-BANK-INPUT,ba25757128a2432dbda6279e2b0e19b896de085792f8044e7b9ed4a8cf8dd3b1,200000,10000000,C,ABAS-BANK-MERGE,,27:16.6,
BANKREBAL0015c7149264429aaacbe826d3,ABAS-BANK-INPUT,b11096d765c35411dbba2b76f33dcacc6436cbc0aaded9e92ca614e9cda9ee40,200000,10000000,C,ABAS-BANK-MERGE,,27:16.6,
BANKREBAL0015c7149264429aaacbe826d3,ABAS-BANK-INPUT,04929e5f5e2fc8782a2e5d325dc5168b239c1b71f4766c2ba9f6aa150cf9853d,200000,10000000,C,ABAS-BANK-MERGE,,27:16.6,
BANKREBAL0015c7149264429aaacbe826d3,ABAS-BANK-INPUT,2d9a14ed0acc9f473212b7d93b20564f8b3659887c3eab9e5895ad6783e2c82c,200000,10000000,C,ABAS-BANK-MERGE,,27:16.6,
BANKREBAL0015c7149264429aaacbe826d3,ABAS-BANK-INPUT,112238550315fcbfeca405bb92406d37521bfd8ba0a0c337bf1248a2475339e9,200000,10000000,C,ABAS-BANK-MERGE,,27:16.6,
BANKREBAL0015c7149264429aaacbe826d3,ABAS-BANK-INPUT,a634fa3967681d5202ba16a0d81c1fbd6e3e66735b0a7e44b956018c92a9c288,200000,10000000,C,ABAS-BANK-MERGE,,27:16.6,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-INPUT,94d7462b42a320cb83ca1c1860abaa810404306f18b3c7be2e6b7d8e38e31c4a,200000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-INPUT,6855f3375d375d9a30a27b3edb61d5abceef77cd47156abc465ab98d8883ac08,200000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-INPUT,ae478f4acf0b094072af1c4df4db91476f5bf49beec4c87ef201abfb76414361,200000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-INPUT,e073ec5c9969713b4ff89bbd8fbd4d45ec9e2798f2de2978f6fa6f7f03d8b22d,200000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-INPUT,751197bc20233546e62f51062d6b37c82386da1a6b739a5bfee0e933aff41476,200000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-INPUT,ec1dd4ae3206e14abcffea50fb5dc68cff0c5efd2c04b20bd984adb7768e0bf7,200000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL91f3fa98beb044c18c32f7e7d3,ABAS-BANK-INPUT,b68c387bd2a404a2ddc0dd3d7296ed85bfb8717a48569760068eb240a01a3272,200000,10000000,C,ABAS-BANK-MERGE,,27:17.1,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,91b30ce7451fd8d545a9c3de6dee7d22aa1fa5fb55526bbcf14c33140a0aa575,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,6f242b60c1d261cbb1d099db030f8d7deef6235decaf1c324b4377c847abfb26,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,3d200cc1d60134f4d3a5b911b7b083d34d165db5e2f52dd2ac1f9143b6aa23ef,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,c24b6f888e32b0de785e4b22f696ce35af611bbf205444d3c1a14fc285ce3b2d,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,07f269e44f801888d58df785b32568677bd705b05538f6b4f98ff282ee835bc0,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,ffcc9de2236dedcb7ad22c04d0d9ab2e1d4b8fa6dfb83bbc0acd060575c20c43,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBAL6cd3885f5825470f8e03a993d8,ABAS-BANK-INPUT,2d2ad647749fd8110fc3e6abc9082a14ccf02551f82f4c14fb60444afa7588a1,200000,10000000,C,ABAS-BANK-MERGE,,27:17.6,
BANKREBALe6cd4409403346b78b2c1562b5,ABAS-BANK-INPUT,e6a3c3a09f5fd39700991a904812c84d8ef65228836aca1d6dbdf60d0c79a59f,200000,3998866,C,ABAS-BANK-MERGE,,27:18.0,
BANKREBALe6cd4409403346b78b2c1562b5,ABAS-BANK-INPUT,190c31eebf01b332fa5b31e9eae7cea77306cde9278b4a9313c4066e59f1e226,200000,3998866,C,ABAS-BANK-MERGE,,27:18.0,
BANKREBALe6cd4409403346b78b2c1562b5,ABAS-BANK-INPUT,d548ab8225bc767b56c0e5f7545b3931d0ebcc8020c7a266d9f56238e5b39797,200000,3998866,C,ABAS-BANK-MERGE,,27:18.0,
BANKREBALe6cd4409403346b78b2c1562b5,ABAS-BANK-INPUT,934f1b34f86d4735f9b902c73b472df6542021f7eaf3bce5257e0b5dee3b62c1,200000,3998866,C,ABAS-BANK-MERGE,,27:18.0,
BANKREBALe6cd4409403346b78b2c1562b5,ABAS-BANK-INPUT,efd7d5b5025de270fc9289b0a8debd003524ed26f85d0a4852a235990e62c713,200000,3998866,C,ABAS-BANK-MERGE,,27:18.0,
BANKREBALe6cd4409403346b78b2c1562b5,ABAS-BANK-INPUT,24ba304efc907e5b5f8548d7b6cba521b45aa8608bcd502bfbeee0d9b2da6c50,200000,3998866,C,ABAS-BANK-MERGE,,27:18.0,
BANKREBALe6cd4409403346b78b2c1562b5,ABAS-BANK-INPUT,169c275b669cd4a6a5ec0fee60d481d105f8df952e6aa3fd40a5dcc91c6eb3b1,200000,3998866,C,ABAS-BANK-MERGE,,27:18.0,
BANKREBAL32a17449911b4924bdefcf987d,ABAS-BANK-OUTPUT,83f9251aad23d9f1ec4a571047519d7c1c1a28a95db044c53800925278e3b090,54173,654173,C,ABAS-BANK-MERGE,,00:02.7,
IDF1mYKngIop1sabFZxsgJckDaEExIDRB89,ABAS-OUTPUT,8422ec4feaa22362d401ba147f3f71fb92ce1222478bf4a76e07605f4027ee29,196806,100,C,PAY-OFFUS,PAY-OFFUS,13:07.9,13:08.9
PNBdB4yFB7kyQAb7LmrLO6teIrzlVI6jBZT,ABAS-INPUT,8422ec4feaa22362d401ba147f3f71fb92ce1222478bf4a76e07605f4027ee29,196806,3,C,CREDIT-U,CREDIT-U,18:47.0,18:47.4
ICIdr1743752268skHdOt1L3cWQYZJt1aXt,ABAS-OUTPUT,842fb9bdbde7f6cb7befb2f3fbb77bd5bcf5ec6ed87ff7eb2c15f208487df1e9,69950,200,C,CREDIT-U,CREDIT-U,07:59.0,08:00.0
IDFzExV9w1oojpzhcICExb3qfpdtPGIbIjp,ABAS-INPUT,842fb9bdbde7f6cb7befb2f3fbb77bd5bcf5ec6ed87ff7eb2c15f208487df1e9,69950,100,R,PAY-OFFUS,PAY-OFFUS,54:05.6,54:09.2
IDF07s6UGBa6wkw5jI4cMuOA9dncHWnyArn,ABAS-INPUT,8433a2b255143001e5e347b3563f4662bffd6cfd551f63d1f363c0a0cde36b7b,49853,256,R,REDEEM-U,REDEEM-U,09:16.2,09:18.1
IDFFqUPWlrMVHJVlUpOarJNKhT6I5EHfa9E,ABAS-OUTPUT,8433a2b255143001e5e347b3563f4662bffd6cfd551f63d1f363c0a0cde36b7b,49853,123,C,PAY-ONUS,PAY-ONUS,08:58.0,08:58.5
IDFhxwA0ujKsuvl8R3leKcxeGdF2wte1Gde,ABAS-INPUT,843b2559df1f6c240473e27123a4573786897c8d3115ff0e96356844f8d31b70,500,1000,C,ISSUE-U,ISSUE-U,38:32.2,38:32.9
IDFmsfw5MAXpLcTTuYZ2Tt3frf7XQKpPldJ,ABAS-OUTPUT,843b2559df1f6c240473e27123a4573786897c8d3115ff0e96356844f8d31b70,500,500,R,PAY-OFFUS,PAY-OFFUS,30:12.7,30:14.9
IDFtLWAfBikWnhVUVcjMpMsXMfZ33QQknWT,ABAS-OUTPUT,8461fb1f089e4cd97c719263fb9e9f72383db624fc557fe4dfd7825217bc611f,219400,200,R,REDEEM-U,UPI,25:00.9,25:33.0
IDFy43BV4ZQ8TZ53dmJ8AIcfz7OTykbrmFP,ABAS-INPUT,8461fb1f089e4cd97c719263fb9e9f72383db624fc557fe4dfd7825217bc611f,219400,1000,C,REDEEM-U,UPI,16:13.1,16:15.3
IDFf6a60b96c8224d74aab8dae494a2e585,ABAS-BANK-INPUT,84aebc60390f255b57eb72cba31b4c81cbf6893704e624f2edf764e8b31c21e8,2000,10000,C,ISSUE-U,ISSUE-U,49:51.5,49:51.6
IDFJJcHUR6BNhuBpRi83LHQhhC2DTddJPAW,ABAS-OUTPUT,84aebc60390f255b57eb72cba31b4c81cbf6893704e624f2edf764e8b31c21e8,2000,2000,C,REDEEM-U,UPI,46:22.6,46:24.6
IDF2pM9SeDoSw0a6AH97QRu3O1kImyyujEs,ABAS-BANK-OUTPUT,84b05b622594954e2fdde881978ec39743ee2ffa577727731369264a538c264e,753,753,C,ISSUE-U,ISSUE-U,07:34.8,07:34.8
IDF2pM9SeDoSw0a6AH97QRu3O1kImyyujEs,ABAS-INPUT,84b05b622594954e2fdde881978ec39743ee2ffa577727731369264a538c264e,753,753,C,ISSUE-U,ISSUE-U,07:34.8,07:34.8
IDFX14HKbGMjWhOEmq8whTKUTZj1iTntI6q,ABAS-BANK-OUTPUT,84d81b2227cd7781f74213a7f91f57214a32fbda0ad5b60dc1afc0ea010aa2a2,38503,38503,C,ISSUE-U,ISSUE-U,30:21.3,30:21.4
IDFX14HKbGMjWhOEmq8whTKUTZj1iTntI6q,ABAS-INPUT,84d81b2227cd7781f74213a7f91f57214a32fbda0ad5b60dc1afc0ea010aa2a2,38503,38503,C,ISSUE-U,ISSUE-U,30:21.3,30:21.4
IDFbOCZNfTduYqPAcpGwtQGyP0xrEmkwtRr,ABAS-BANK-OUTPUT,84d8461193b2fd56025374d4b25029b4c809219e45f857d07fa0112c6fdf0e1b,1000,1000,C,ISSUE-U,ISSUE-U,04:51.1,04:51.2
IDFbOCZNfTduYqPAcpGwtQGyP0xrEmkwtRr,ABAS-INPUT,84d8461193b2fd56025374d4b25029b4c809219e45f857d07fa0112c6fdf0e1b,1000,1000,C,ISSUE-U,ISSUE-U,04:51.1,04:51.2
IDFCOATihnbJCU7EYf6N4J3OBf2BKRPk2sv,ABAS-OUTPUT,84dc8cfe7197afbd5aff54330f665409d9d354f039ec5d7a94b3746c85a6459c,500,400,C,ISSUE-U,ISSUE-U,54:14.4,54:14.5
IDFEDUquI3O5n9xvAJ9siAbyA1n9bO19Fpk,ABAS-INPUT,84dc8cfe7197afbd5aff54330f665409d9d354f039ec5d7a94b3746c85a6459c,500,500,C,PAY-ONUS,PAY-ONUS,54:25.0,54:25.4
IDFfA3u75PFiPtIHAeEvrzJuW37GC6YDlCe,ABAS-INPUT,85087c5a191ed427bf01c2374b4ac56367006b9cc946c9f57cac7c2cdd6f038a,289250,1400,C,PAY-ONUS,PAY-ONUS,38:22.3,38:22.7
IDFFGktE0U3sQedXXqGOqwM1KNbiq6RlRi9,ABAS-OUTPUT,85087c5a191ed427bf01c2374b4ac56367006b9cc946c9f57cac7c2cdd6f038a,289250,1300,C,PAY-ONUS,PAY-ONUS,38:06.8,38:07.2
IDF9cZY4qRyzoaUETaqBIo1tpjlgB6kGFox,ABAS-INPUT,855308a18d3d188562d7d60f2e83acb6f3ecd6635fe53b3e2e54c0ce04599e7a,401,100,P,REDEEM-U,UPI,56:47.8,
IDFCqrHDKgIo02BxVWsdKMAYceJsjtpLY8z,ABAS-OUTPUT,855308a18d3d188562d7d60f2e83acb6f3ecd6635fe53b3e2e54c0ce04599e7a,401,401,R,REDEEM-U,UPI,11:51.5,11:54.0
IDF35hwATQ1ojiH15lVbSYFlPzZrhtod06T,ABAS-OUTPUT,85aaa1617b16c280758a05dcd79f4b1b75e8edde173688ab9b8d334a0d5c3d7e,50000,50000,C,REDEEM-U,REDEEM-U,22:34.4,22:35.0
IDFFYduMxJfBmalICntxqVxgQ8M0OHZprJV,ABAS-BANK-INPUT,85aaa1617b16c280758a05dcd79f4b1b75e8edde173688ab9b8d334a0d5c3d7e,50000,5000,C,ISSUE-U,ISSUE-U,53:58.1,53:58.2
IDFjkHyo8RWap2CbEWyr25uSnQ4imWaoCP3,ABAS-BANK-INPUT,85bdb9db9833b551200e3af284885e39c8e5a0369d2d855f0acbc504476b0753,946679,2000,C,ISSUE-U,ISSUE-U,05:51.2,05:51.2
IDFVmaEWU5kySQJTxnqMcZ1tiU7MONVilw6,ABAS-BANK-OUTPUT,85bdb9db9833b551200e3af284885e39c8e5a0369d2d855f0acbc504476b0753,946679,5000,C,ISSUE-U,ISSUE-U,00:37.3,00:37.3
IDFSikNHx6sDwqtzNP8jHGMffxAoMrAmWR7,ABAS-OUTPUT,85c8f46c01b3de46b012fff32848d499615e1e45494fca8eecea151994d6c0b0,5000,5000,R,REDEEM-U,REDEEM-U,31:32.1,31:33.8
IDFxHJvS4sP05qlB1WVAgCaz8xw3DNCIX3y,ABAS-INPUT,85c8f46c01b3de46b012fff32848d499615e1e45494fca8eecea151994d6c0b0,5000,500,C,REDEEM-U,REDEEM-U,24:35.1,24:36.5
BANKREBAL908415e26b9a48a5a7b56adbf5,ABAS-BANK-INPUT,85d9b558f32396c666510a5cd3d4aa424ab636aad9972c380700a0ce3abb14ea,44399,109031,C,ABAS-BANK-MERGE,,00:00.1,
IDF6iGH4rd6c3o8UPbC70vjmI64b51X35P9,ABAS-OUTPUT,85d9b558f32396c666510a5cd3d4aa424ab636aad9972c380700a0ce3abb14ea,44399,101,C,PAY-ONUS,PAY-ONUS,26:48.7,26:49.1
